From nomoto@astron.s.u-tokyo.ac.jp Mon Apr 29 08:19:39 1996
Received: from supernova.astron.s.u-tokyo.ac.jp (oxygen.astron.s.u-tokyo.ac.jp [133.11.3.16]) by astro.as.utexas.edu (8.6.11/2.01) with ESMTP id IAA19338 for <wheel@astro.as.utexas.edu>; Mon, 29 Apr 1996 08:19:36 -0500
Received: (from nomoto@localhost) by supernova.astron.s.u-tokyo.ac.jp (8.7.1/950924-oxygen) id OAA00723; Mon, 29 Apr 1996 14:21:37 +0900 (JST)
Date: Mon, 29 Apr 1996 14:21:37 +0900 (JST)
From: "Ken'ichi Nomoto" <nomoto@astron.s.u-tokyo.ac.jp>
Message-Id: <199604290521.OAA00723@supernova.astron.s.u-tokyo.ac.jp>
To: wheel@astro.as.utexas.edu
Subject: 13 Msun model
Cc: nomoto@astron.s.u-tokyo.ac.jp
Status: RO

Dear Craig,

I have found the presupernova model of the 3 Msun He core
(of the 13 Msun star).  

Best wishes,                     Ken

=========================================

  PRECOLLAPSE MODEL: M(HELIUM STAR) = 3.3 MSUN 
                                     which approximately corresponds to 
                     M(MAIN-SEQUENCE)=13 MSUN
                         (ref. Nomoto Hashimoto 1988, Phys Rep 163, 13)

 J =   1, 103: NSE
 J = 104, 141: QSE (SI,FE MIXTURE; ALMOST NSE)
 J = 142--   : OXYGEN, CARBON, HELIUM-RICH LAYERS

 RHO, T, P, S, YE, [1/A] ARE GIVEN AT ZONE 'CENTER' (APPROX), MASS
 RADIUS, VELOCITY        ARE GIVEN AT ZONE BOUNDARY, BMASS 
   (CGS UNIT, SOLAR MASS UNIT)


   J    MASS    LOG RHO   LOG T    LOG P      S        YE     [1/A]
   1 0.000E+00 10.49999  9.96706 28.57478  0.66710  0.40662  0.02174
   2 1.608E-03 10.48934  9.96671 28.56094  0.67088  0.40698  0.02179
   3 3.809E-03 10.48003  9.96402 28.55011  0.66977  0.40757  0.02149
   4 6.368E-03 10.47187  9.96287 28.53994  0.67077  0.40795  0.02140
   5 8.851E-03 10.46497  9.96209 28.53128  0.67193  0.40824  0.02136
   6 1.262E-02 10.45557  9.96085 28.51949  0.67303  0.40867  0.02127
   7 1.896E-02 10.44152  9.95921 28.50180  0.67495  0.40933  0.02117
   8 2.500E-02 10.42959  9.95870 28.48659  0.67830  0.40976  0.02120
   9 3.915E-02 10.40434  9.95526 28.45442  0.68028  0.41099  0.02096
  10 6.132E-02 10.36840  9.95089 28.40957  0.68633  0.41257  0.02073
  11 7.822E-02 10.34345  9.94778 28.37817  0.69044  0.41361  0.02058
  12 9.604E-02 10.31833  9.94466 28.34653  0.69541  0.41464  0.02043
  13 1.139E-01 10.29434  9.94174 28.31635  0.69857  0.41561  0.02031
  14 1.334E-01 10.26888  9.93820 28.28426  0.70247  0.41665  0.02015
  15 1.460E-01 10.25268  9.93638 28.26382  0.70582  0.41727  0.02009
  16 1.588E-01 10.23646  9.93415 28.24335  0.70849  0.41792  0.02000
  17 1.718E-01 10.22016  9.93215 28.22276  0.71166  0.41855  0.01993
  18 1.852E-01 10.20359  9.93029 28.20183  0.71524  0.41917  0.01988
  19 2.021E-01 10.18265  9.92792 28.17548  0.71982  0.41997  0.01981
  20 2.193E-01 10.16139  9.92616 28.14876  0.72572  0.42072  0.01980
  21 2.368E-01 10.13984  9.92477 28.12169  0.73250  0.42147  0.01982
  22 2.545E-01 10.11801  9.92332 28.09426  0.73940  0.42224  0.01983
  23 2.662E-01 10.10363  9.92255 28.07620  0.74433  0.42274  0.01985
  24 2.779E-01 10.08920  9.92168 28.05808  0.74916  0.42326  0.01987
  25 2.898E-01 10.07460  9.92092 28.03977  0.75429  0.42378  0.01990
  26 3.017E-01 10.05981  9.92044 28.02124  0.76003  0.42427  0.01995
  27 3.136E-01 10.04493  9.92037 28.00260  0.76662  0.42473  0.02003
  28 3.257E-01 10.02985  9.92047 27.98374  0.77343  0.42518  0.02013
  29 3.377E-01 10.01469  9.92061 27.96478  0.78013  0.42567  0.02024
 209 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 210 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 211 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 212 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 213 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 214 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 215 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 216 9.23199E-21 0.00000E+00 0.00000E+00 0.00000E+00
 217 1.29866-290 0.00000E+00 0.00000E+00 0.00000E+00
 218 3.26116-301 0.00000E+00 0.00000E+00 0.00000E+00
 219 2.59780-313 0.00000E+00 0.00000E+00 0.00000E+00
 220 8.51152-325 0.00000E+00 0.00000E+00 0.00000E+00
 221 3.03006-338 0.00000E+00 0.00000E+00 0.00000E+00
 222 1.54636-363 0.00000E+00 0.00000E+00 0.00000E+00
 223 2.88445-376 0.00000E+00 0.00000E+00 0.00000E+00
 224 7.23625-392 0.00000E+00 0.00000E+00 0.00000E+00
 225 9.13532-419 0.00000E+00 0.00000E+00 0.00000E+00
 226 1.61863-446 0.00000E+00 0.00000E+00 0.00000E+00
 227 9.27132-474 0.00000E+00 0.00000E+00 0.00000E+00
 228 2.01808-498 0.00000E+00 0.00000E+00 0.00000E+00
 229 1.10726-563 0.00000E+00 0.00000E+00 0.00000E+00
 230 1.18820-595 0.00000E+00 0.00000E+00 0.00000E+00
 231 5.85659-617 0.00000E+00 0.00000E+00 0.00000E+00
 232 8.63334-641 0.00000E+00 0.00000E+00 0.00000E+00
 233 2.05510-662 0.00000E+00 0.00000E+00 0.00000E+00
 234 2.40180-687 0.00000E+00 0.00000E+00 0.00000E+00
 235 9.94684-710 0.00000E+00 0.00000E+00 0.00000E+00
 236 1.42643-735 0.00000E+00 0.00000E+00 0.00000E+00
 237 6.61423-765 0.00000E+00 0.00000E+00 0.00000E+00
 238 1.58697-788 0.00000E+00 0.00000E+00 0.00000E+00
 239 5.03399-816 0.00000E+00 0.00000E+00 0.00000E+00
 240 6.78682-841 0.00000E+00 0.00000E+00 0.00000E+00
 241 3.30865-869 0.00000E+00 0.00000E+00 0.00000E+00
 242 5.90142-895 0.00000E+00 0.00000E+00 0.00000E+00
 243 1.18219-652 0.00000E+00 0.00000E+00 0.00000E+00
 244 3.90939-662 0.00000E+00 0.00000E+00 0.00000E+00
 245 6.62409-673 0.00000E+00 0.00000E+00 0.00000E+00
 246 1.46574-681 0.00000E+00 0.00000E+00 0.00000E+00
 247 5.51713-691 0.00000E+00 0.00000E+00 0.00000E+00
 248 3.78987-700 0.00000E+00 0.00000E+00 0.00000E+00
 249 1.34730-709 0.00000E+00 0.00000E+00 0.00000E+00
 250 1.37560-718 0.00000E+00 0.00000E+00 0.00000E+00
 251 1.52127-727 0.00000E+00 0.00000E+00 0.00000E+00
 252 1.66122-745 0.00000E+00 0.00000E+00 0.00000E+00
 253 9.96293-756 0.00000E+00 0.00000E+00 0.00000E+00
 254 1.53828-873 0.00000E+00 0.00000E+00 0.00000E+00
 255 2.30256-936 0.00000E+00 0.00000E+00 0.00000E+00
 256 2.46670-945 0.00000E+00 0.00000E+00 0.00000E+00
 257 2.41606-957 0.00000E+00 0.00000E+00 0.00000E+00
 258 1.17024-968 0.00000E+00 0.00000E+00 0.00000E+00
 259 1.56412-981 0.00000E+00 0.00000E+00 0.00000E+00
 260 3.39464-990 0.00000E+00 0.00000E+00 0.00000E+00




